,Unnamed: 0,date_stolen,frame_colors,frame_model,id,is_stock_img,large_img,manufacturer_name,serial,stolen,stolen_location,thumb,title,year,stolen_zipcode,year_stolen
463,463,2018-10-22 03:00:00,['Green'],Cross-Check,451154,False,https://files.bikeindex.org/uploads/Pu/139042/large_Surly.JPG,Surly,M12101110,True,"Oakland,CA,94609",https://files.bikeindex.org/uploads/Pu/139042/small_Surly.JPG,2013 Surly Cross-Check,2013.0,94609,2018
464,464,2018-10-22 01:30:00,"['Silver, gray or bare metal', 'Blue']",FX 1,451174,False,,Trek,WTU117C2121N,True,"San Francisco,CA,94107",,2019 Trek FX 1,2019.0,94107,2018
465,465,2018-10-22 01:00:00,['Green'],,451063,False,,Kona,absent,True,"San Francisco,CA,94103",,Kona,,94103,2018
468,468,2018-10-21 23:00:00,"['Silver, gray or bare metal', 'Red']",Sirrus Disc,450985,False,https://files.bikeindex.org/uploads/Pu/139013/large_similarbike.jpg,Specialized,WSBC920223414N,True,"Mountain View,CA,94040",https://files.bikeindex.org/uploads/Pu/139013/small_similarbike.jpg,2018 Specialized Sirrus Disc,2018.0,94040,2018
486,486,2018-10-21 08:00:00,['White'],Nevo,450830,False,,Riese und Müller,WRJ2NE1M3GD004287 1,True,"Woodacre,CA,94973",,2017 Riese und Müller Nevo,2017.0,94973,2018
490,490,2018-10-21 07:00:00,['Blue'],Mocha,455962,False,https://files.bikeindex.org/uploads/Pu/139582/large_IMG_1706.JPG,Co-Motion,T12513,True,"Berkeley,CA,94708",https://files.bikeindex.org/uploads/Pu/139582/small_IMG_1706.JPG,2013 Co-Motion Mocha tandem,2013.0,94708,2018
491,491,2018-10-21 07:00:00,['Black'],CrossTrail,450395,False,,Specialized,wsbc920103779n,True,"Los Angeles,CA,90045",,Specialized CrossTrail,,90045,2018
495,495,2018-10-21 05:00:00,['Black'],Big Block,451747,False,https://files.bikeindex.org/uploads/Pu/139430/large_IMG_3659.JPG,All City,m17040157,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/139430/small_IMG_3659.JPG,2018 All City Big Block,2018.0,,2018
498,498,2018-10-21 00:00:00,['Black'],CAAD 10 Ultegra,451664,False,https://files.bikeindex.org/uploads/Pu/139089/large_IMG_4613.JPG,Cannondale,14120064,True,"San Jose,CA,95131",https://files.bikeindex.org/uploads/Pu/139089/small_IMG_4613.JPG,2014 Cannondale CAAD 10 Ultegra,2014.0,95131,2018
500,500,2018-10-20 22:00:00,['Black'],AWOL Comp,451606,False,https://files.bikeindex.org/uploads/Pu/139074/large_specialized-2018-specialized-awol-comp.jpg,Specialized,absent,True,"Oakland,CA,94609",https://files.bikeindex.org/uploads/Pu/139074/small_specialized-2018-specialized-awol-comp.jpg,2016 Specialized AWOL Comp,2016.0,94609,2018
501,501,2018-10-20 20:00:00,"['White', 'Red']",Domane 2.0 (Compact),452844,False,https://files.bikeindex.org/uploads/Pu/139252/large_1F7C3C73-55A0-4936-8D61-2B234DB08495.jpeg,Trek,WTU037G5233H,True,"Palm Dezert,CA",https://files.bikeindex.org/uploads/Pu/139252/small_1F7C3C73-55A0-4936-8D61-2B234DB08495.jpeg,2013 Trek Domane 2.0 (Compact),2013.0,,2018
516,516,2018-10-20 03:00:00,"['Silver, gray or bare metal']",single speed,449951,False,,Pure Fix,FF015D01121,True,"Santa Monica,CA,90401",,2016 Pure Fix single speed,2016.0,90401,2018
522,522,2018-10-19 23:00:00,"['Black', 'Stickers tape or other cover-up', 'Yellow or Gold']",,449615,False,https://files.bikeindex.org/uploads/Pu/138878/large_E267CD39-3C77-45E3-B8B7-54265554E095.jpeg,Pure Fix,absent,True,"Redwood City,CA,94064",https://files.bikeindex.org/uploads/Pu/138878/small_E267CD39-3C77-45E3-B8B7-54265554E095.jpeg,Pure Fix,,94064,2018
526,526,2018-10-19 20:00:00,['Black'],Verza Speed 50,451139,False,,Felt,302660,True,"San Jose,CA,95124",,2018 Felt Verza Speed 50,2018.0,95124,2018
527,527,2018-10-19 20:00:00,['Black'],7.2 FX,449346,True,https://bikebook.s3.amazonaws.com/uploads/Fr/37/46830,Trek,WTU098C0916J,True,"Los Gatos,CA,95032",https://bikebook.s3.amazonaws.com/uploads/Fr/37/small_46830,2014 Trek 7.2 FX,2014.0,95032,2018
530,530,2018-10-19 17:00:00,['Black'],FX2,449139,False,https://files.bikeindex.org/uploads/Pu/138794/large_53636115130__7242708A-C840-4631-9D3B-05FA2E350EEA.JPG,Trek,SWTU079C0990M,True,"Palo Alto,CA,94306",https://files.bikeindex.org/uploads/Pu/138794/small_53636115130__7242708A-C840-4631-9D3B-05FA2E350EEA.JPG,2017 Trek FX2,2017.0,94306,2018
532,532,2018-10-19 16:00:00,['Teal'],Marlin,454123,False,https://files.bikeindex.org/uploads/Pu/139351/large_FB_IMG_1540005710452.jpg,Gary Fisher,WTU253C0890H,True,"Santa Barbara,CA,93103",https://files.bikeindex.org/uploads/Pu/139351/small_FB_IMG_1540005710452.jpg,2012 Gary Fisher Marlin,2012.0,93103,2018
541,541,2018-10-19 05:00:00,"['Silver, gray or bare metal']",Stumpjumper,449936,True,https://bikebook.s3.amazonaws.com/uploads/Fr/5002/04Stumpjumperblue_l.jpg,Specialized,absent,True,"San Francisco,94109",https://bikebook.s3.amazonaws.com/uploads/Fr/5002/small_04Stumpjumperblue_l.jpg,2004 Specialized Stumpjumper,2004.0,94109,2018
557,557,2018-10-18 20:00:00,['Black'],Joey,449164,False,https://files.bikeindex.org/uploads/Pu/138809/large_Meggers_Airnimal_Joey_Stolen_P15234473.jpg,Airnimal,P15234473,True,"Berkeley,CA,94720",https://files.bikeindex.org/uploads/Pu/138809/small_Meggers_Airnimal_Joey_Stolen_P15234473.jpg,2015 Airnimal Joey,2015.0,94720,2018
562,562,2018-10-18 17:00:00,['Orange'],Trans AM 275,448339,False,https://files.bikeindex.org/uploads/Pu/138724/large_20170818_190353.jpg,Transition Bikes,absent,True,"Berkeley,CA,94702",https://files.bikeindex.org/uploads/Pu/138724/small_20170818_190353.jpg,2016 Transition Bikes Trans AM 275,2016.0,94702,2018
570,570,2018-10-18 10:00:00,['Green'],Hawk Hill 2,454188,False,https://files.bikeindex.org/uploads/Pu/139357/large_KYs_ndRTR9CGTWrH7QhKyQ.jpg,Marin Bikes,121704016,True,"Los Angeles,CA,90025",https://files.bikeindex.org/uploads/Pu/139357/small_KYs_ndRTR9CGTWrH7QhKyQ.jpg,2018 Marin Bikes Hawk Hill 2,2018.0,90025,2018
571,571,2018-10-18 10:00:00,"['Teal', 'Blue', 'Green']",,450260,False,https://files.bikeindex.org/uploads/Pu/138951/large_My_bike_bag.jpg,Cannondale,JMO7782,True,"Palo Alto,CA,94306",https://files.bikeindex.org/uploads/Pu/138951/small_My_bike_bag.jpg,2015 Cannondale,2015.0,94306,2018
584,584,2018-10-18 01:00:00,"['Blue', 'White']",Neko SL WSD,459299,False,https://files.bikeindex.org/uploads/Pu/139977/large_2015_trek_neko.jpg,Trek,absent,True,"Palo Alto,CA,94301",https://files.bikeindex.org/uploads/Pu/139977/small_2015_trek_neko.jpg,2015 Trek Neko SL WSD,2015.0,94301,2018
601,601,2018-10-17 19:53:52,"['Blue', 'Silver, gray or bare metal']",Nitrus 20,447545,False,,Diamondback,absent,True,"Fullerton,CA,92835",,2011 Diamondback Nitrus 20,2011.0,92835,2018
608,608,2018-10-17 10:00:00,['Teal'],Milano,448337,False,,Bianchi,absent,True,"San Francisco,CA,94127",,Bianchi Milano,,94127,2018
609,609,2018-10-17 10:00:00,"['Blue', 'Orange']",alpe d'huez ,447663,False,https://files.bikeindex.org/uploads/Pu/138665/large_photo.JPG,LeMond Racing Cycles,absent,True,"San Francisco,CA,94127",https://files.bikeindex.org/uploads/Pu/138665/small_photo.JPG,1999 LeMond Racing Cycles alpe d'huez,1999.0,94127,2018
610,610,2018-10-17 10:00:00,['White'],4000,70035,False,https://files.bikeindex.org/uploads/Pu/47241/large_IMG_1808.JPG,Kestrel,absent,True,"San Francisco,CA,94127",https://files.bikeindex.org/uploads/Pu/47241/small_IMG_1808.JPG,1987 Kestrel 4000,1987.0,94127,2018
613,613,2018-10-17 10:00:00,"['Silver, gray or bare metal']",Woman's Quick,448739,False,https://files.bikeindex.org/uploads/Pu/138783/large_Screen_Shot_2018-10-18_at_9.26.41_PM.png,Cannondale,absent,True,"San Francisco,CA,94127",https://files.bikeindex.org/uploads/Pu/138783/small_Screen_Shot_2018-10-18_at_9.26.41_PM.png,2016 Cannondale Woman's Quick,2016.0,94127,2018
615,615,2018-10-17 09:00:00,"['Black', 'Red']",Olympian,447381,False,,Raleigh,absent,True,"Pasadena,CA,91106",,Raleigh Olympian,,91106,2018
619,619,2018-10-17 04:00:00,['Yellow or Gold'],Kinney-14,446947,False,https://files.bikeindex.org/uploads/Pu/138574/large_D70E6AC6-4B6A-45AA-9F4F-FBEA5BD584B1.jpeg,Retrospec,absent,True,"Los Angeles,CA,90064",https://files.bikeindex.org/uploads/Pu/138574/small_D70E6AC6-4B6A-45AA-9F4F-FBEA5BD584B1.jpeg,2015 Retrospec Kinney-14,2015.0,90064,2018
620,620,2018-10-17 04:00:00,"['Silver, gray or bare metal', 'Blue', 'Orange']",Airen 1,447397,False,https://files.bikeindex.org/uploads/Pu/138601/large_IMG_2941.jpeg,Diamondback,absent,True,"Berkeley,CA,94704",https://files.bikeindex.org/uploads/Pu/138601/small_IMG_2941.jpeg,2016 Diamondback Airen 1,2016.0,94704,2018
621,621,2018-10-17 04:00:00,['Green'],CAAD8 105 ,447031,False,,Cannondale,CM37756,True,"Los Angeles,CA,90017",,2015 Cannondale CAAD8 105,2015.0,90017,2018
628,628,2018-10-17 00:00:00,['Black'],Valley Runner (pink & yellow stickers partially painted over),447641,False,https://files.bikeindex.org/uploads/Pu/138659/large_1Aug9.2015_bike.jpg,Miyata,absent,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/138659/small_1Aug9.2015_bike.jpg,1987 Miyata Valley Runner (pink &amp; yellow stickers partially painted over),1987.0,94110,2018
629,629,2018-10-16 22:00:00,['Blue'],CTY 1.1,446786,False,,REI,K97011542,True,"Berkeley,CA,94702",,2018 REI CTY 1.1,2018.0,94702,2018
630,630,2018-10-16 21:30:00,['Black'],735,447749,False,https://files.bikeindex.org/uploads/Pu/138675/large_DF43F768-9B12-4478-AF70-C3D81C075BF1.jpeg,Leader Bikes,absent,True,"Los Angeles,CA,90029",https://files.bikeindex.org/uploads/Pu/138675/small_DF43F768-9B12-4478-AF70-C3D81C075BF1.jpeg,Leader Bikes 735,,90029,2018
633,633,2018-10-16 21:00:00,['Blue'],Sutro,446946,False,https://files.bikeindex.org/uploads/Pu/138623/large_53_Sutro_Rental.png,Mission Bicycles,M15051873,True,"San Francisco,94121",https://files.bikeindex.org/uploads/Pu/138623/small_53_Sutro_Rental.png,2016 Mission Bicycles Sutro,2016.0,94121,2018
644,644,2018-10-16 16:00:00,['Blue'],,446562,False,https://files.bikeindex.org/uploads/Pu/138506/large_IMG_20140615_192033.jpg,Diamondback,4169880,True,"Irvine,CA,92617",https://files.bikeindex.org/uploads/Pu/138506/small_IMG_20140615_192033.jpg,2009 Diamondback,2009.0,92617,2018
648,648,2018-10-16 09:00:00,"['Black', 'Orange', 'White']",Maricopa,448700,False,,Nishiki,absent,True,"San Diego,CA,92105",,2017 Nishiki Maricopa,2017.0,92105,2018
651,651,2018-10-16 06:00:00,['Red'],,446705,False,,Specialized,absent,True,"Los Angeles,CA,90036",,Specialized,,90036,2018
657,657,2018-10-16 04:00:00,['Black'],One Size,447035,False,https://files.bikeindex.org/uploads/Pu/138583/large_P1020531.JPG,Swagtron Swagcycle Pro,SCP1171200316,True,"San Jose,CA,95134",https://files.bikeindex.org/uploads/Pu/138583/small_P1020531.JPG,2018 Swagtron Swagcycle Pro One Size,2018.0,95134,2018
660,660,2018-10-16 02:00:00,['Green'],429 SL,446105,False,,Pivot,GF27SLL1512150026721763,True,"San Francisco,CA,94123",,2017 Pivot 429 SL,2017.0,94123,2018
663,663,2018-10-15 23:08:43,"['Silver, gray or bare metal']",Ratocaster,445977,False,,Sunday,absent,True,"Los Angeles,CA,90028",,2017 Sunday Ratocaster,2017.0,90028,2018
674,674,2018-10-15 19:00:00,['Blue'],Townie 7D,445850,False,,Electra,ELO2G00055,True,"Redwood City,CA,94063",,2012 Electra Townie 7D,2012.0,94063,2018
684,684,2018-10-15 08:30:00,"['Black', 'Red', 'White']",Allez,445851,False,https://files.bikeindex.org/uploads/Pu/138392/large_bike_sed.jpg,Specialized,WSBC606011891l,True,"Oakland,CA,94609",https://files.bikeindex.org/uploads/Pu/138392/small_bike_sed.jpg,2014 Specialized Allez,2014.0,94609,2018
689,689,2018-10-15 04:00:00,['Blue'],Trail 5,445322,True,https://bikebook.s3.amazonaws.com/uploads/Fr/11442/c14_26m_trail_5_blk.png,Cannondale,CM13G542886,True,"Playa Del Rey,CA,90293",https://bikebook.s3.amazonaws.com/uploads/Fr/11442/small_c14_26m_trail_5_blk.png,2014 Cannondale Trail 5,2014.0,90293,2018
697,697,2018-10-14 23:00:00,['Black'],Townie 7D,446048,False,https://files.bikeindex.org/uploads/Pu/138424/large_Townie.PNG,Electra,WTU087C3174N,True,"Santa Monica,CA,90401",https://files.bikeindex.org/uploads/Pu/138424/small_Townie.PNG,2018 Electra Townie 7D,2018.0,90401,2018
699,699,2018-10-14 22:00:00,"['Purple', 'White']",Avail,445098,False,https://files.bikeindex.org/uploads/Pu/138341/large_6A6140C6-BE5B-474D-8231-455D3101EBD5.jpeg,Giant,absent,True,"San Francisco,CA,94109",https://files.bikeindex.org/uploads/Pu/138341/small_6A6140C6-BE5B-474D-8231-455D3101EBD5.jpeg,2016 Giant Avail,2016.0,94109,2018
709,709,2018-10-14 10:00:00,['Black'],Highball 27.5 C,113577,False,https://files.bikeindex.org/uploads/Pu/80954/large_IMG_5774.JPG,Santa Cruz,PS1611P10990SC,True,"San Francisco,CA,94122",https://files.bikeindex.org/uploads/Pu/80954/small_IMG_5774.JPG,2017 Santa Cruz Highball 27.5 C,2017.0,94122,2018
710,710,2018-10-14 10:00:00,"['Silver, gray or bare metal']",Ruze Expert 6Fattie,118846,False,https://files.bikeindex.org/uploads/Pu/83731/large_IMG_5823.JPG,Specialized,WSBC602157675K,True,"San Francisco,CA,94122",https://files.bikeindex.org/uploads/Pu/83731/small_IMG_5823.JPG,2016 Specialized Ruze Expert 6Fattie,2016.0,94122,2018
711,711,2018-10-14 10:00:00,['Black'],,444691,False,,Pacific Cycle,R4146WMDS,True,"Palm Desert,CA,92260",,2018 Pacific Cycle,2018.0,92260,2018
713,713,2018-10-14 08:00:00,['Black'],Occam,446688,False,,Orbea,01170130664,True,"San Diego,CA,92109",,2018 Orbea Occam,2018.0,92109,2018
717,717,2018-10-14 04:00:00,"['Blue', 'White']",Fast Lane,444480,False,https://files.bikeindex.org/uploads/Pu/138302/large_14425529535_908d195006_o.jpg,Gunnar,B12058,True,"San Francisco,CA,94131",https://files.bikeindex.org/uploads/Pu/138302/small_14425529535_908d195006_o.jpg,2012 Gunnar Fast Lane,2012.0,94131,2018
718,718,2018-10-14 02:00:00,['Black'],Speedster,445244,False,https://files.bikeindex.org/uploads/Pu/138414/large_IMG_1169.jpg,SCOTT,AS30702761,True,"Palo Alto,CA,94306",https://files.bikeindex.org/uploads/Pu/138414/small_IMG_1169.jpg,2014 SCOTT Speedster,2014.0,94306,2018
729,729,2018-10-13 17:00:00,['Blue'],,444099,False,https://files.bikeindex.org/uploads/Pu/138242/large_IMG_7288.jpeg,Marin Bikes,111632202,True,"San Francisco,CA,94158",https://files.bikeindex.org/uploads/Pu/138242/small_IMG_7288.jpeg,2018 Marin Bikes,2018.0,94158,2018
732,732,2018-10-13 14:00:00,['Blue'],Heritage,444116,False,,Zycle Fix,16TM05230912,True,"Los Angeles,CA,90007",,Zycle Fix Heritage,,90007,2018
735,735,2018-10-13 09:00:00,"['White', 'Blue']",,443835,False,https://files.bikeindex.org/uploads/Pu/138214/large_5D56DA81-C4A9-4A81-A40F-0BF52DB292C8.png,Benotto,absent,True,"Berkeley,CA,95709",https://files.bikeindex.org/uploads/Pu/138214/small_5D56DA81-C4A9-4A81-A40F-0BF52DB292C8.png,Benotto,,95709,2018
736,736,2018-10-13 08:15:00,['Teal'],Eros,444372,False,https://files.bikeindex.org/uploads/Pu/138285/large_E61555E7-B00F-4ABD-AF24-C11956A30C2A.jpeg,Bianchi,absent,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/138285/small_E61555E7-B00F-4ABD-AF24-C11956A30C2A.jpeg,Bianchi Eros,,,2018
742,742,2018-10-13 02:39:00,['Red'],Absolute 1.3D,436907,False,https://files.bikeindex.org/uploads/Pu/138194/large_IMG_9364.JPG,Fuji,SWBD062L0319O,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/138194/small_IMG_9364.JPG,2018 Fuji Absolute 1.3D,2018.0,,2018
743,743,2018-10-13 02:00:00,['Black'],Steamroller,445299,False,,Surly,absent,True,"Burbank,CA,91505",,2007 Surly Steamroller,2007.0,91505,2018
744,744,2018-10-13 01:23:56,['Black'],Escape 3,443565,False,,Giant,C1DC9588,True,"San Francisco,CA,94118",,2018 Giant Escape 3,2018.0,94118,2018
745,745,2018-10-13 00:00:00,['Blue'],Manitoba,444057,False,https://files.bikeindex.org/uploads/Pu/138236/large_5AAD7193-15EA-4B48-A15F-5213D6341DED.png,Nishiki,A1Y110401117,True,"Northridge,CA,91330",https://files.bikeindex.org/uploads/Pu/138236/small_5AAD7193-15EA-4B48-A15F-5213D6341DED.png,2018 Nishiki Manitoba,2018.0,91330,2018
746,746,2018-10-13 00:00:00,"['Black', 'Teal']",Women's Sport Hybrid Bike,443527,False,https://files.bikeindex.org/uploads/Pu/138170/large_20180608_144914.jpg,Marin Bikes,121619044,True,"Roseville,CA,95661",https://files.bikeindex.org/uploads/Pu/138170/small_20180608_144914.jpg,2017 Marin Bikes Women's Sport Hybrid Bike,2017.0,95661,2018
747,747,2018-10-12 23:25:00,"['Black', 'Green']",VFR 3 Disc Bike,443601,False,https://files.bikeindex.org/uploads/Pu/138274/large_IMG_1001.jpg,Norco Bikes,AJ61033442,True,"Apt.W212,CA,97209",https://files.bikeindex.org/uploads/Pu/138274/small_IMG_1001.jpg,2017 Norco Bikes VFR 3 Disc Bike,2017.0,97209,2018
749,749,2018-10-12 23:00:00,['Blue'],ALUXX-Grade Aluminum,428391,False,,Giant,k48033711,True,"Palo Alto,CA,94303",,2019 Giant ALUXX-Grade Aluminum,2019.0,94303,2018
754,754,2018-10-12 22:00:00,['White'],Sondors thin,443453,False,,Sondors,absent,True,"Stanford,CA,94305",,2018 Sondors Sondors thin,2018.0,94305,2018
769,769,2018-10-12 15:56:26,['Green'],Cadent 3,442904,False,,Raleigh,U16YK23885,True,"San Francisco,CA,94105",,2018 Raleigh Cadent 3,2018.0,94105,2018
779,779,2018-10-11 23:49:49,['White'],fixie,442675,False,,Fastbicycle,absent,True,"San Jose,CA,95126",,2018 Fastbicycle fixie,2018.0,95126,2018
782,782,2018-10-11 22:00:00,"['Red', 'Black']",FX3,403070,False,,Trek,WTU080C3575N,True,"Los Angeles,CA,90025",,2018 Trek FX3,2018.0,90025,2018
785,785,2018-10-12 01:56:42,"['Blue', 'Silver, gray or bare metal']",Long Haul Trucker,442718,False,https://files.bikeindex.org/uploads/Pu/138106/large_63537a54-6ac6-4d77-8bf5-e96c94dc5294.jpg,Surly,absent,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/138106/small_63537a54-6ac6-4d77-8bf5-e96c94dc5294.jpg,2008 Surly Long Haul Trucker,2008.0,94110,2018
786,786,2018-10-11 18:00:00,"['Black', 'Red', 'Silver, gray or bare metal']",FX 3 Disc,442507,False,,Trek,WTU110C1889N,True,"San Francisco,94102",,2018 Trek FX 3 Disc,2018.0,94102,2018
790,790,2018-10-13 18:16:43,['Blue'],Woodlands,443834,False,https://files.bikeindex.org/uploads/Pu/138212/large_84C79E88-D132-4AE7-B555-ADA4D2489E13.png,Schwinn,absent,True,"Berkeley,CA,94709",https://files.bikeindex.org/uploads/Pu/138212/small_84C79E88-D132-4AE7-B555-ADA4D2489E13.png,Schwinn Woodlands,,94709,2018
799,799,2018-10-11 04:00:00,['Green'],S4090TGB,443324,False,https://files.bikeindex.org/uploads/Pu/138140/large_859aba26771146b2b2f3bf85ec997fe2.jpg,Schwinn,SNXDS16F18344,True,"San Francisco,CA",https://files.bikeindex.org/uploads/Pu/138140/small_859aba26771146b2b2f3bf85ec997fe2.jpg,2016 Schwinn S4090TGB,2016.0,,2018
802,802,2018-10-11 02:00:00,['Black'],Escape 3,444183,False,,Giant,C6AD5759,True,"San Francisco,CA,94158-2364",,2016 Giant Escape 3,2016.0,94158,2018
805,805,2018-10-10 23:09:06,"['Black', 'Red']",VERVE 3,441834,False,,Trek,wtu110c1376n,True,"Irvine,CA,92604",,2018 Trek VERVE 3,2018.0,92604,2018
811,811,2018-10-10 16:00:00,['Teal'],EdgeRunner,37973,False,https://files.bikeindex.org/uploads/Pu/18352/large_IMG_3690.JPG,Xtracycle,WZ4D00172,True,"Oakland,CA",https://files.bikeindex.org/uploads/Pu/18352/small_IMG_3690.JPG,2014 Xtracycle EdgeRunner,2014.0,,2018
819,819,2018-10-10 02:00:00,['Blue'],Miyata 100,441140,False,https://files.bikeindex.org/uploads/Pu/138083/large_20180625_182149_HDR.jpg,Miyata,absent,True,"Oakland,CA,94607",https://files.bikeindex.org/uploads/Pu/138083/small_20180625_182149_HDR.jpg,Miyata Miyata 100,,94607,2018
821,821,2018-10-10 01:00:00,['Green'],Marlin 5,441534,False,,Trek,WTUOO9C0476M,True,"Los,CA,90024-2085",,2017 Trek Marlin 5,2017.0,90024,2018
829,829,2018-10-09 17:00:00,['Black'],Avail 1,440787,False,https://files.bikeindex.org/uploads/Pu/137922/large_Screenshot_2018-10-09_at_10.02.41_AM.png,Giant,GY3G1506,True,"San Francisco,CA,94117",https://files.bikeindex.org/uploads/Pu/137922/small_Screenshot_2018-10-09_at_10.02.41_AM.png,2018 Giant Avail 1,2018.0,94117,2018
840,840,2018-10-08 22:00:00,"['Black', 'White']",Sirrus A1,440142,False,https://files.bikeindex.org/uploads/Pu/138692/large_20181002_090711.jpg,Specialized,6022846981,True,"Sonoma,CA,95476",https://files.bikeindex.org/uploads/Pu/138692/small_20181002_090711.jpg,Specialized Sirrus A1,,95476,2018
841,841,2018-10-08 21:00:00,"['Blue', 'White']",Macho Man,440098,False,https://files.bikeindex.org/uploads/Pu/137855/large_image.png,All City,absent,True,"Berkeley,CA,94710",https://files.bikeindex.org/uploads/Pu/137855/small_image.png,2015 All City Macho Man,2015.0,94710,2018
849,849,2018-10-08 18:00:00,"['Silver, gray or bare metal']",Power Plus Electric Mountain Bike with Lithium-Ion Battery,45168,False,,Cyclamatic,HW006405,True,"Carlsba,CA,92010",,2015 Cyclamatic Power Plus Electric Mountain Bike with Lithium-Ion Battery,2015.0,92010,2018
852,852,2018-10-08 17:00:00,['Black'],8000?,439949,False,,Trek,SWT409ICI673K,True,"San Francisco,CA,94103",,2016 Trek 8000?,2016.0,94103,2018
854,854,2018-10-08 15:00:00,['Blue'],Custom Maxima,358203,False,https://files.bikeindex.org/uploads/Pu/97291/large_IMG_5907.JPG,Univega,absent,True,"Oakland,CA,94609",https://files.bikeindex.org/uploads/Pu/97291/small_IMG_5907.JPG,1983 Univega Custom Maxima,1983.0,94609,2018
